ACCIDENT_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE,Suburbs,TOTAL_PERSONS,ACCIDENT_TYPE
16.00.00,Sunday,144.32773,-38.12575,GEELONG,1,Vehicle overturned (no collision)
19.45.00,Friday,144.9918,-37.84656,STONNINGTON,2,Collision with vehicle
23.15.00,Friday,144.96063,-37.77593,MORELAND,2,Collision with vehicle
18.40.00,Monday,144.99318,-37.79451,YARRA,2,Collision with vehicle
17.40.00,Saturday,145.03456,-37.84418,STONNINGTON,3,Collision with vehicle
17.55.00,Saturday,144.31413,-36.77063,BENDIGO,1,Collision with a fixed object
16.30.00,Saturday,145.50687,-37.98479,CARDINIA,3,Collision with vehicle
18.59.00,Saturday,144.92155,-37.62775,HUME,1,Collision with a fixed object
17.50.00,Saturday,142.75218,-37.53276,ARARAT,2,Collision with vehicle
22.40.00,Friday,145.72221,-36.06989,MOIRA,1,Collision with a fixed object
19.50.00,Saturday,144.77818,-37.86682,HOBSONS BAY,5,Collision with vehicle
17.28.00,Friday,144.28619,-38.2168,GEELONG,1,No collision and no object struck
00.10.00,Sunday,145.13028,-37.65167,NILLUMBIK,5,Collision with a fixed object
21.00.00,Wednesday,144.98745,-37.86485,PORT PHILLIP,3,Struck Pedestrian
21.45.00,Wednesday,145.05837,-37.70003,BANYULE,2,Collision with vehicle
22.00.00,Sunday,144.96453,-37.68053,HUME,2,Collision with vehicle
18.40.00,Thursday,144.9937,-37.84957,STONNINGTON,3,Collision with vehicle
18.30.00,Wednesday,145.02602,-37.83592,STONNINGTON,2,Collision with vehicle
19.10.00,Monday,146.39048,-38.23717,LATROBE,3,Collision with vehicle
19.00.00,Monday,148.11006,-37.64074,EAST GIPPSLAND,1,Vehicle overturned (no collision)
19.00.00,Monday,145.02824,-37.93218,BAYSIDE,2,Collision with vehicle
18.45.00,Monday,145.15293,-37.8205,WHITEHORSE,2,Struck Pedestrian
20.47.00,Monday,145.07414,-37.96766,KINGSTON,2,Collision with vehicle
18.10.00,Monday,145.32093,-38.02797,CASEY,3,Collision with vehicle
17.00.00,Friday,144.88099,-37.82666,HOBSONS BAY,2,Collision with vehicle
00.28.00,Sunday,144.33451,-38.23775,GEELONG,2,Collision with a fixed object
01.40.00,Sunday,143.67685,-38.34967,COLAC OTWAY,1,Vehicle overturned (no collision)
01.45.00,Sunday,146.13207,-37.08971,MANSFIELD,1,Vehicle overturned (no collision)
07.40.00,Sunday,142.02607,-35.34382,MILDURA,2,Vehicle overturned (no collision)
15.35.00,Saturday,145.75677,-37.98342,BAW BAW,1,Collision with a fixed object
09.30.00,Sunday,144.37641,-38.06639,GEELONG,3,Collision with vehicle
22.05.00,Thursday,146.00383,-36.0086,MOIRA,2,Struck Pedestrian
20.15.00,Sunday,144.33933,-38.12687,GEELONG,4,Collision with vehicle
22.35.00,Thursday,143.71251,-38.70623,COLAC OTWAY,1,Vehicle overturned (no collision)
16.50.00,Friday,144.93041,-37.73834,MORELAND,2,Collision with vehicle
18.00.00,Wednesday,145.0235,-37.80685,BOROONDARA,2,Collision with vehicle
09.00.00,Sunday,145.90989,-37.59002,YARRA RANGES,1,Collision with a fixed object
18.30.00,Friday,145.05878,-37.74645,BANYULE,2,Collision with vehicle
20.05.00,Monday,145.03506,-37.87166,GLEN EIRA,2,Collision with vehicle
23.55.00,Saturday,143.89295,-35.85463,GANNAWARRA,4,Fall from or in moving vehicle
16.40.00,Sunday,144.96504,-37.70549,MORELAND,2,Collision with vehicle
16.05.00,Sunday,145.30321,-38.01261,CASEY,2,Collision with vehicle
16.00.00,Sunday,145.44706,-36.4408,SHEPPARTON,1,Collision with a fixed object
18.45.00,Wednesday,145.02407,-37.85594,STONNINGTON,2,Collision with vehicle
18.01.00,Sunday,144.84375,-37.86786,HOBSONS BAY,6,Collision with vehicle
18.00.00,Sunday,145.25225,-38.00267,CASEY,3,Collision with vehicle
18.15.00,Sunday,145.31872,-37.83481,YARRA RANGES,1,Collision with a fixed object
18.36.00,Sunday,144.34576,-38.08647,GEELONG,4,Collision with vehicle
18.30.00,Sunday,144.94518,-37.81592,MELBOURNE,2,Collision with vehicle
19.22.00,Sunday,144.91736,-37.71365,MORELAND,4,Collision with vehicle
16.50.00,Friday,143.85515,-37.56392,BALLARAT,2,Collision with vehicle
17.45.00,Friday,145.66525,-36.34752,SHEPPARTON,1,Collision with a fixed object
18.25.00,Friday,144.91783,-37.83047,MELBOURNE,14,Collision with vehicle
19.20.00,Friday,143.66359,-36.40356,LODDON,1,collision with some other object
21.10.00,Thursday,144.86269,-37.74653,MOONEE VALLEY,2,Collision with vehicle
16.00.00,Friday,145.12833,-37.91481,MONASH,2,Struck Pedestrian
18.10.00,Wednesday,144.74382,-37.75777,MELTON,4,Collision with vehicle
19.00.00,Wednesday,145.96437,-38.47471,SOUTH GIPPSLAND,2,Struck Pedestrian
20.20.00,Wednesday,146.26113,-38.17723,LATROBE,2,Collision with vehicle
18.10.00,Wednesday,144.20348,-36.98501,MOUNT ALEXANDER,1,Collision with a fixed object
18.39.00,Wednesday,144.35093,-38.13344,GEELONG,5,Collision with vehicle
18.45.00,Wednesday,144.75722,-37.88055,HOBSONS BAY,2,Collision with vehicle
18.30.00,Monday,144.95111,-37.84428,PORT PHILLIP,2,Collision with vehicle
00.55.00,Monday,144.78988,-37.72764,BRIMBANK,3,Collision with a fixed object
03.30.00,Monday,146.27747,-38.18562,LATROBE,2,Struck animal
22.20.00,Monday,144.9465,-37.61368,HUME,1,Collision with a fixed object
05.45.00,Tuesday,144.83547,-37.82057,BRIMBANK,2,Collision with vehicle
23.33.00,Sunday,144.98558,-37.84299,STONNINGTON,1,Collision with a fixed object
22.39.00,Sunday,144.89905,-37.76946,MARIBYRNONG,5,Collision with a fixed object
01.12.00,Monday,145.26253,-38.01575,CASEY,2,Collision with vehicle
00.09.00,Monday,145.03905,-37.84469,STONNINGTON,4,Collision with vehicle
02.06.00,Monday,145.07368,-37.74091,BANYULE,5,Collision with vehicle
22.40.00,Sunday,145.12757,-37.91468,MONASH,2,Collision with vehicle
03.00.00,Monday,145.1319,-37.88522,MONASH,2,Collision with vehicle
00.20.00,Sunday,143.6477,-38.3161,COLAC OTWAY,2,Struck Pedestrian
19.25.00,Sunday,145.12893,-37.68469,NILLUMBIK,2,Struck Pedestrian
18.00.00,Friday,144.96876,-37.79884,MELBOURNE,2,Collision with vehicle
21.12.00,Thursday,145.24921,-38.0033,CASEY,2,Collision with vehicle
20.30.00,Friday,144.30935,-36.78517,BENDIGO,1,Collision with a fixed object
18.35.00,Friday,144.91914,-37.63113,HUME,5,Collision with vehicle
17.30.00,Friday,145.42473,-37.51172,MURRINDINDI,2,Collision with vehicle
16.10.00,Friday,144.78364,-37.8455,HOBSONS BAY,3,Collision with vehicle
00.50.00,Saturday,144.9579,-37.82114,MELBOURNE,2,Struck Pedestrian
21.25.00,Friday,145.24364,-38.02667,DANDENONG,3,Collision with vehicle
22.30.00,Friday,144.98178,-37.8641,PORT PHILLIP,2,Struck Pedestrian
23.49.00,Friday,145.28788,-37.83211,MAROONDAH,1,Collision with a fixed object
00.16.00,Friday,145.13233,-38.09369,FRANKSTON,2,Collision with a fixed object
02.45.00,Saturday,144.97784,-37.79827,YARRA,2,Struck Pedestrian
00.21.00,Thursday,143.87355,-37.63525,BALLARAT,1,Collision with a fixed object
23.40.00,Wednesday,145.09467,-37.65487,WHITTLESEA,2,Collision with a fixed object
16.20.00,Sunday,144.89708,-37.86932,HOBSONS BAY,2,Collision with vehicle
00.40.00,Thursday,144.92827,-37.63057,HUME,1,No collision and no object struck
00.30.00,Sunday,144.97113,-37.83507,PORT PHILLIP,3,Collision with vehicle
23.15.00,Thursday,144.97295,-37.76456,MORELAND,2,Collision with vehicle
05.50.00,Tuesday,145.28759,-37.826,MAROONDAH,2,Collision with vehicle
05.50.00,Tuesday,144.95904,-37.82968,PORT PHILLIP,2,Collision with vehicle
19.20.00,Sunday,144.83063,-37.74791,BRIMBANK,2,Collision with vehicle
07.05.00,Saturday,145.34402,-38.03089,CASEY,2,Struck Pedestrian
20.30.00,Thursday,144.29188,-36.73136,BENDIGO,1,Collision with a fixed object
17.15.00,Friday,145.13144,-38.14617,FRANKSTON,3,Collision with vehicle
19.34.00,Wednesday,145.47824,-38.06546,CARDINIA,1,Collision with vehicle
20.50.00,Wednesday,145.20399,-38.12575,FRANKSTON,2,Vehicle overturned (no collision)
19.40.00,Wednesday,144.97036,-37.7896,YARRA,2,Collision with vehicle
07.05.00,Sunday,145.36913,-37.8545,YARRA RANGES,2,Collision with vehicle
22.10.00,Sunday,145.15085,-37.70673,NILLUMBIK,3,Collision with vehicle
18.35.00,Monday,144.67573,-37.87683,WYNDHAM,4,No collision and no object struck
19.00.00,Monday,145.23076,-37.89837,KNOX,2,Struck Pedestrian
18.45.00,Sunday,144.77206,-37.50235,HUME,1,Collision with a fixed object
19.35.00,Monday,144.67218,-37.46556,MACEDON RANGES,1,Vehicle overturned (no collision)
22.24.00,Monday,145.14236,-38.11006,FRANKSTON,3,Collision with vehicle
21.15.00,Monday,145.28575,-37.86014,KNOX,3,Collision with vehicle
07.20.00,Saturday,145.1824,-38.16428,FRANKSTON,2,Collision with vehicle
18.00.00,Thursday,145.23375,-37.98706,CASEY,2,Collision with vehicle
16.00.00,Saturday,142.20685,-36.72742,HORSHAM,2,Collision with a fixed object
15.45.00,Saturday,144.34847,-38.09048,GEELONG,4,Collision with vehicle
16.15.00,Saturday,143.70329,-37.4047,BALLARAT,1,Vehicle overturned (no collision)
17.15.00,Saturday,145.03651,-37.93557,KINGSTON,2,Collision with vehicle
14.15.00,Saturday,143.43191,-38.7768,COLAC OTWAY,3,Collision with vehicle
20.00.00,Wednesday,145.33845,-38.05993,CASEY,4,Collision with vehicle
19.45.00,Thursday,145.19549,-37.92313,MONASH,1,Collision with a fixed object
18.12.00,Tuesday,144.9441,-37.61848,HUME,1,Collision with vehicle
22.30.00,Wednesday,145.17332,-37.96502,DANDENONG,2,Collision with vehicle
18.50.00,Tuesday,143.83395,-37.54372,BALLARAT,2,Collision with vehicle
21.45.00,Friday,145.13265,-38.15322,FRANKSTON,2,Collision with vehicle
17.35.00,Friday,144.97807,-37.74257,MORELAND,2,Struck Pedestrian
18.32.00,Friday,145.1325,-38.02647,KINGSTON,7,Collision with vehicle
17.00.00,Friday,144.87528,-37.82459,MARIBYRNONG,2,No collision and no object struck
16.08.00,Friday,144.82687,-37.86941,HOBSONS BAY,2,Collision with vehicle
20.00.00,Friday,144.89142,-37.69379,HUME,3,Collision with vehicle
21.45.00,Thursday,144.48098,-38.17855,GEELONG,2,Fall from or in moving vehicle
22.22.00,Friday,145.35558,-37.75464,YARRA RANGES,2,Collision with vehicle
22.44.00,Friday,144.75148,-37.80642,BRIMBANK,6,Collision with vehicle
18.10.00,Thursday,143.95718,-37.58263,MOORABOOL,1,Vehicle overturned (no collision)
18.30.00,Friday,144.96518,-37.82324,MELBOURNE,2,Struck Pedestrian
01.10.00,Friday,145.30045,-38.05885,CASEY,2,Collision with a fixed object
00.50.00,Friday,145.36181,-37.64599,YARRA RANGES,2,Collision with a fixed object
04.08.00,Friday,144.35345,-38.13897,GEELONG,1,Collision with a fixed object
04.25.00,Friday,145.36096,-37.86316,YARRA RANGES,1,Collision with a fixed object
08.20.00,Sunday,144.99675,-37.8835,GLEN EIRA,2,Collision with vehicle
05.50.00,Friday,144.99299,-37.79985,YARRA,2,Collision with vehicle
04.15.00,Friday,145.0499,-37.86694,STONNINGTON,1,Collision with a fixed object
05.45.00,Friday,145.26088,-38.03531,CASEY,1,Collision with a fixed object
03.15.00,Thursday,145.32616,-36.43791,SHEPPARTON,5,Collision with a fixed object
04.10.00,Thursday,145.35096,-36.24637,SHEPPARTON,1,Collision with a fixed object
16.30.00,Sunday,145.04515,-37.8982,GLEN EIRA,2,Collision with vehicle
06.00.00,Saturday,145.20325,-38.02612,DANDENONG,1,Collision with a fixed object
14.15.00,Saturday,145.36828,-37.88413,YARRA RANGES,2,Collision with vehicle
23.45.00,Friday,145.2885,-37.80659,MAROONDAH,2,Collision with vehicle
03.30.00,Saturday,145.28925,-37.83249,MAROONDAH,1,Collision with a fixed object
18.00.00,Thursday,145.0782,-37.88703,STONNINGTON,2,Collision with vehicle
17.20.00,Friday,145.03461,-37.97762,BAYSIDE,2,Collision with vehicle
03.00.00,Saturday,143.33946,-36.1379,BULOKE,1,Vehicle overturned (no collision)
23.40.00,Friday,145.23355,-38.10711,FRANKSTON,1,Collision with a fixed object
14.22.00,Saturday,145.1363,-37.83041,WHITEHORSE,3,Collision with vehicle
18.00.00,Thursday,144.74093,-37.75678,MELTON,3,Collision with vehicle
02.30.00,Sunday,145.33845,-38.05993,CASEY,2,Struck Pedestrian
18.20.00,Wednesday,145.17026,-37.24755,MURRINDINDI,1,Collision with a fixed object
19.30.00,Wednesday,144.97977,-37.82343,MELBOURNE,4,Collision with vehicle
22.00.00,Friday,145.28396,-38.09817,CASEY,4,Collision with vehicle
17.40.00,Saturday,145.56783,-38.57091,BASS COAST,4,Collision with vehicle
07.30.00,Sunday,144.30522,-36.77325,BENDIGO,1,Vehicle overturned (no collision)
14.20.00,Saturday,144.96721,-38.33485,MORNINGTON PENINSULA,3,Collision with vehicle
16.10.00,Saturday,144.99122,-37.76839,DAREBIN,5,Collision with vehicle
16.39.00,Saturday,145.0188,-37.83097,YARRA,2,Collision with vehicle
17.25.00,Saturday,144.25053,-36.71606,BENDIGO,1,Collision with a fixed object
16.00.00,Friday,144.96563,-37.81353,MELBOURNE,2,Struck Pedestrian
16.00.00,Saturday,143.98704,-38.29737,SURF COAST,4,Vehicle overturned (no collision)
18.30.00,Saturday,143.95666,-37.58219,MOORABOOL,2,No collision and no object struck
19.15.00,Saturday,143.84944,-37.53726,BALLARAT,3,Collision with vehicle
19.20.00,Saturday,147.46457,-37.70831,EAST GIPPSLAND,2,Collision with a fixed object
23.00.00,Saturday,142.18724,-36.72342,HORSHAM,1,Collision with a fixed object
16.30.00,Saturday,144.90918,-37.74971,MOONEE VALLEY,1,Collision with a fixed object
16.20.00,Saturday,144.56217,-37.52085,MACEDON RANGES,1,Collision with a fixed object
16.45.00,Saturday,145.39107,-38.52085,BASS COAST,4,Collision with vehicle
15.30.00,Saturday,142.15669,-34.19194,MILDURA,3,Collision with vehicle
14.50.00,Saturday,146.16095,-38.50719,SOUTH GIPPSLAND,3,Collision with a fixed object
17.35.00,Saturday,144.74161,-37.72957,MELTON,4,Collision with vehicle
16.30.00,Saturday,144.98076,-37.78689,YARRA,2,Struck Pedestrian
14.30.00,Saturday,144.92285,-37.59695,HUME,2,Struck Pedestrian
14.00.00,Saturday,144.99346,-37.85121,STONNINGTON,2,Collision with vehicle
18.30.00,Friday,145.13235,-37.85212,WHITEHORSE,3,Collision with vehicle
20.00.00,Friday,145.06215,-37.91916,GLEN EIRA,2,Collision with vehicle
18.55.00,Friday,145.00514,-36.26933,CAMPASPE,3,Collision with a fixed object
17.30.00,Friday,145.25552,-38.05144,CASEY,3,No collision and no object struck
19.45.00,Friday,143.28462,-36.73353,NORTHERN GRAMPIANS,2,collision with some other object
23.25.00,Saturday,145.11142,-37.70746,BANYULE,5,Collision with a fixed object
22.30.00,Saturday,145.40201,-37.9172,YARRA RANGES,3,Collision with vehicle
22.20.00,Saturday,144.83377,-37.78684,BRIMBANK,2,Collision with vehicle
00.20.00,Sunday,146.61362,-36.13788,INDIGO,2,Collision with a fixed object
14.15.00,Saturday,146.23184,-38.07152,BAW BAW,3,Collision with vehicle
09.00.00,Sunday,143.82969,-37.56305,BALLARAT,2,Collision with vehicle
09.35.00,Sunday,145.23293,-37.87964,KNOX,3,Collision with vehicle
18.40.00,Friday,145.04749,-37.74417,BANYULE,2,No collision and no object struck
18.15.00,Friday,147.03729,-36.29074,INDIGO,1,Collision with a fixed object
16.20.00,Saturday,144.89981,-37.7403,MOONEE VALLEY,2,Collision with vehicle
20.10.00,Saturday,146.75381,-36.07798,WODONGA,1,Collision with a fixed object
17.45.00,Saturday,144.85976,-37.78063,MARIBYRNONG,4,Collision with vehicle
20.25.00,Saturday,145.13958,-37.94588,DANDENONG,2,Struck Pedestrian
19.20.00,Saturday,144.1535,-37.84904,GOLDEN PLAINS,6,Collision with a fixed object
17.45.00,Saturday,145.11377,-37.90619,MONASH,1,Collision with a fixed object
19.25.00,Saturday,146.28039,-36.94432,MANSFIELD,1,Collision with a fixed object
03.32.00,Saturday,145.24134,-37.97864,CASEY,1,Collision with a fixed object
18.00.00,Saturday,144.50434,-37.42938,MACEDON RANGES,1,Vehicle overturned (no collision)
00.00.00,Sunday,144.3596,-38.07427,GEELONG,3,Collision with vehicle
02.30.00,Sunday,144.83439,-37.76842,BRIMBANK,3,Collision with a fixed object
07.25.00,Sunday,144.32505,-38.12896,GEELONG,2,Collision with vehicle
17.00.00,Friday,146.31401,-38.19826,LATROBE,2,Vehicle overturned (no collision)
18.00.00,Friday,144.86949,-38.36529,MORNINGTON PENINSULA,3,Collision with vehicle
19.55.00,Friday,142.8378,-37.19975,ARARAT,1,Collision with a fixed object
19.40.00,Friday,144.79246,-37.74007,BRIMBANK,2,Collision with vehicle
16.55.00,Friday,145.08983,-37.70317,BANYULE,4,Collision with vehicle
00.35.00,Saturday,144.96497,-37.81817,MELBOURNE,3,Struck Pedestrian
21.53.00,Friday,144.15106,-37.58471,MOORABOOL,6,Struck Pedestrian
03.54.00,Saturday,144.55615,-37.68515,MELTON,1,Collision with a fixed object
18.14.00,Thursday,145.07292,-37.81183,BOROONDARA,2,Collision with vehicle
18.55.00,Thursday,145.27433,-38.00172,CASEY,3,Collision with vehicle
18.08.00,Thursday,145.17117,-37.90452,MONASH,4,Collision with vehicle
19.00.00,Sunday,145.04142,-37.76964,BANYULE,2,No collision and no object struck
19.55.00,Wednesday,147.60797,-37.88372,EAST GIPPSLAND,4,Collision with a fixed object
09.00.00,Sunday,143.8642,-37.46711,HEPBURN,1,Vehicle overturned (no collision)
18.00.00,Tuesday,142.5246,-37.31833,ARARAT,5,Collision with vehicle
16.15.00,Sunday,145.29521,-38.1328,CASEY,6,Collision with vehicle
16.32.00,Sunday,145.23333,-38.10886,CASEY,2,Vehicle overturned (no collision)
16.40.00,Sunday,145.78022,-37.87128,YARRA RANGES,1,Fall from or in moving vehicle
18.15.00,Sunday,145.95515,-38.56359,SOUTH GIPPSLAND,3,Vehicle overturned (no collision)
16.28.00,Sunday,142.13969,-34.18761,MILDURA,2,Collision with vehicle
21.00.00,Sunday,144.74202,-37.70347,MELTON,2,Collision with vehicle
20.44.00,Sunday,144.68431,-37.5827,HUME,2,Fall from or in moving vehicle
09.45.00,Sunday,145.34024,-38.05067,CASEY,4,Collision with vehicle
16.30.00,Sunday,144.35263,-38.12314,GEELONG,2,Collision with vehicle
17.15.00,Saturday,144.92596,-37.77018,MOONEE VALLEY,2,Collision with vehicle
02.45.00,Sunday,147.85128,-36.21539,TOWONG,1,Collision with a fixed object
10.00.00,Sunday,144.64623,-36.84181,BENDIGO,1,Collision with a fixed object
20.40.00,Saturday,144.6136,-37.88768,WYNDHAM,2,Collision with vehicle
19.00.00,Friday,142.88207,-35.05501,SWAN HILL,2,Collision with a fixed object
06.30.00,Saturday,145.30841,-37.79973,MAROONDAH,1,Collision with a fixed object
01.00.00,Saturday,144.99117,-37.84648,STONNINGTON,2,Struck Pedestrian
18.50.00,Thursday,145.00756,-37.71671,DAREBIN,5,Collision with vehicle
21.45.00,Thursday,144.91232,-37.73274,MOONEE VALLEY,2,Collision with vehicle
22.00.00,Thursday,144.91172,-37.70414,MORELAND,2,Collision with vehicle
06.00.00,Tuesday,144.89145,-37.72421,MOONEE VALLEY,2,Struck Pedestrian
01.15.00,Friday,144.80967,-37.73347,BRIMBANK,2,Struck Pedestrian
22.50.00,Saturday,145.19508,-37.96754,DANDENONG,2,Collision with vehicle
17.00.00,Saturday,144.85468,-37.78002,MARIBYRNONG,3,Collision with vehicle
19.30.00,Sunday,147.06079,-37.98068,WELLINGTON,1,Collision with a fixed object
22.50.00,Sunday,147.03414,-38.29468,WELLINGTON,1,Collision with a fixed object
20.00.00,Sunday,144.9522,-37.80546,MELBOURNE,1,Collision with a fixed object
16.20.00,Sunday,147.21169,-36.05595,TOWONG,4,Collision with vehicle
19.00.00,Sunday,145.14515,-38.11117,FRANKSTON,1,Collision with a fixed object
19.34.00,Sunday,145.25313,-37.98943,CASEY,7,Collision with vehicle
18.50.00,Sunday,143.29849,-37.27584,PYRENEES,1,Struck animal
19.36.00,Sunday,146.20797,-36.46848,WANGARATTA,1,Collision with a fixed object
16.15.00,Sunday,143.81649,-38.29375,COLAC OTWAY,1,Collision with a fixed object
18.20.00,Sunday,144.23811,-38.30557,SURF COAST,1,Collision with a fixed object
16.40.00,Sunday,145.2639,-38.03364,CASEY,2,Struck Pedestrian
19.45.00,Sunday,145.13596,-37.96901,DANDENONG,5,Collision with vehicle
23.20.00,Sunday,144.82766,-37.80675,BRIMBANK,3,Collision with a fixed object
06.00.00,Monday,144.70038,-37.88229,WYNDHAM,2,Struck Pedestrian
19.00.00,Thursday,145.07876,-37.41636,MITCHELL,1,No collision and no object struck
14.20.00,Saturday,144.88911,-38.37672,MORNINGTON PENINSULA,5,Collision with vehicle
14.00.00,Saturday,144.01487,-36.95559,MOUNT ALEXANDER,1,Vehicle overturned (no collision)
16.00.00,Saturday,141.65507,-38.14947,GLENELG,2,Collision with vehicle
15.00.00,Saturday,144.46171,-37.64294,MOORABOOL,4,Collision with a fixed object
17.00.00,Saturday,143.8281,-37.53276,BALLARAT,2,Collision with vehicle
20.15.00,Friday,145.27143,-37.984,CASEY,2,Collision with a fixed object
03.02.00,Sunday,144.96839,-37.79226,MELBOURNE,2,Struck Pedestrian
